,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:1password:1password:1.0.0.79:*:*:*:*:windows:*:*,1Password 1.0.0.79 for Windows,['CVE-2014-3753'],2022-03-18T09:44Z
1,cpe:2.3:a:1password:1password:1.0.0.80:*:*:*:*:windows:*:*,1Password 1.0.0.80 for Windows,['CVE-2014-3753'],2022-03-18T09:44Z
2,cpe:2.3:a:1password:1password:1.0.0.81:*:*:*:*:windows:*:*,1Password 1.0.0.81 for Windows,['CVE-2014-3753'],2022-03-18T09:44Z
3,cpe:2.3:a:1password:1password:1.0.0.82:*:*:*:*:windows:*:*,1Password 1.0.0.82 for Windows,['CVE-2014-3753'],2022-03-18T09:44Z
4,cpe:2.3:a:1password:1password:1.0.0.83:*:*:*:*:windows:*:*,1Password 1.0.0.83 for Windows,['CVE-2014-3753'],2022-03-18T09:44Z
5,cpe:2.3:a:1password:1password:1.0.0.84:*:*:*:*:windows:*:*,1Password 1.0.0.84 for Windows,['CVE-2014-3753'],2022-03-18T09:44Z
6,cpe:2.3:a:1password:1password:1.0.0.85:*:*:*:*:windows:*:*,1Password 1.0.0.85 for Windows,['CVE-2014-3753'],2022-03-18T09:44Z
7,cpe:2.3:a:1password:1password:1.0.0.86:*:*:*:*:windows:*:*,1Password 1.0.0.86 for Windows,['CVE-2014-3753'],2022-03-18T09:44Z
8,cpe:2.3:a:1password:1password:1.0.0.87:*:*:*:*:windows:*:*,1Password 1.0.0.87 for Windows,['CVE-2014-3753'],2022-03-18T09:44Z
9,cpe:2.3:a:1password:1password:1.0.0.88:*:*:*:*:windows:*:*,1Password 1.0.0.88 for Windows,['CVE-2014-3753'],2022-03-18T09:44Z
