,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:atos:openstage_80_g_firmware:v3:r3.11.0:*:*:*:*:*:*,Atos OpenStage 80 G Firmware V3 R3.11.0,"['CVE-2014-2650', 'CVE-2014-2651']",2022-03-19T02:24Z
1,cpe:2.3:a:atos:unify_openscape_uc_web_client:1.0:*:*:*:*:*:*:*,Atos Unify Openscape UC Web Client 1.0,"['CVE-2019-19865', 'CVE-2019-19866']",2022-03-19T02:24Z
2,cpe:2.3:a:atos:unify_openscape_uc_web_client:9.0:-:*:*:*:*:*:*,Atos Unify OpenScape UC Web Client 9.0,[''],2022-03-19T02:24Z
3,cpe:2.3:a:atos:unify_openscape_uc_web_client:10.0:-:*:*:*:*:*:*,Atos Unify OpenScape UC Web Client 10.0,[''],2022-03-19T02:24Z
4,cpe:2.3:a:att:alienvault_ossim:5.0:*:*:*:*:*:*:*,AT&T AlienVault OSSIM 5.0,['CVE-2020-22650'],2022-03-19T02:24Z
5,cpe:2.3:a:att:communication_manager:5.1:*:*:*:*:*:*:*,AT&T Communication Manager 5.1,[''],2022-03-19T02:24Z
6,cpe:2.3:a:att:communication_manager:5.2:*:*:*:*:*:*:*,AT&T Communication Manager 5.2,[''],2022-03-19T02:24Z
7,cpe:2.3:a:att:communication_manager:5.3:*:*:*:*:*:*:*,AT&T Communication Manager 5.3,[''],2022-03-19T02:24Z
8,cpe:2.3:a:att:communication_manager:6.1:*:*:*:*:*:*:*,AT&T Communication Manager 6.1,[''],2022-03-19T02:24Z
9,cpe:2.3:a:att:communication_manager:6.2:*:*:*:*:*:*:*,AT&T Communication Manager 6.2,[''],2022-03-19T02:24Z
