,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:cobiansoft:cobian_backup:11:*:*:*:*:*:*:*,CobianSoft Cobian Backup 11,['CVE-2017-11318'],2022-03-20T04:44Z
1,cpe:2.3:a:cob\'s_products:cobime:0.9.2:-:*:*:*:android:*:*,COB's Products COBIME application for android 0.9.2,['CVE-2013-0720'],2022-03-20T04:44Z
2,cpe:2.3:a:cob\'s_products:cobime:0.9.3:-:*:*:*:android:*:*,COB's Products COBIME application for android 0.9.3,['CVE-2013-0720'],2022-03-20T04:44Z
3,cpe:2.3:a:cobtoken_project:cobtoken:-:*:*:*:*:*:*:*,COBToken Project COBToken,['CVE-2018-13497'],2022-03-20T04:44Z
4,cpe:2.3:a:cobub:razor:0.1:*:*:*:*:*:*:*,Cobub Razor 0.1,[''],2022-03-20T04:44Z
5,cpe:2.3:a:cobub:razor:0.3.1:*:*:*:*:*:*:*,Cobub Razor 0.3.1,[''],2022-03-20T04:44Z
6,cpe:2.3:a:cobub:razor:0.4:*:*:*:*:*:*:*,Cobub Razor 0.4,[''],2022-03-20T04:44Z
7,cpe:2.3:a:cobub:razor:0.5:*:*:*:*:*:*:*,Cobub Razor 0.5,[''],2022-03-20T04:44Z
8,cpe:2.3:a:cobub:razor:0.6:*:*:*:*:*:*:*,Cobub Razor 0.6,[''],2022-03-20T04:44Z
9,cpe:2.3:a:cobub:razor:0.7:*:*:*:*:*:*:*,Cobub Razor 0.7,[''],2022-03-20T04:44Z
