,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:akeneo:product_information_management:1.5.3:*:*:*:community:*:*:*,Akeneo Product Information Management (PIM) 1.5.3 Community Edition,['CVE-2017-1000009'],2022-03-18T14:20Z
1,cpe:2.3:a:akeneo:product_information_management:1.5.3:*:*:*:enterprise:*:*:*,Akeneo Product Information Management (PIM) 1.5.3 Enterprise Edition,['CVE-2017-1000009'],2022-03-18T14:20Z
2,cpe:2.3:a:akeneo:product_information_management:1.5.4:*:*:*:community:*:*:*,Akeneo Product Information Management (PIM) 1.5.4 Community Edition,['CVE-2017-1000009'],2022-03-18T14:20Z
3,cpe:2.3:a:akeneo:product_information_management:1.5.4:*:*:*:enterprise:*:*:*,Akeneo Product Information Management (PIM) 1.5.4 Enterprise Edition,['CVE-2017-1000009'],2022-03-18T14:20Z
4,cpe:2.3:a:akeneo:product_information_management:1.5.5:*:*:*:community:*:*:*,Akeneo Product Information Management (PIM) 1.5.5 Community Edition,['CVE-2017-1000009'],2022-03-18T14:20Z
5,cpe:2.3:a:akeneo:product_information_management:1.5.5:*:*:*:enterprise:*:*:*,Akeneo Product Information Management (PIM) 1.5.5 Enterprise Edition,['CVE-2017-1000009'],2022-03-18T14:20Z
6,cpe:2.3:a:akeneo:product_information_management:1.5.6:*:*:*:community:*:*:*,Akeneo Product Information Management (PIM) 1.5.6 Community Edition,['CVE-2017-1000009'],2022-03-18T14:20Z
7,cpe:2.3:a:akeneo:product_information_management:1.5.6:*:*:*:enterprise:*:*:*,Akeneo Product Information Management (PIM) 1.5.6 Enterprise Edition,['CVE-2017-1000009'],2022-03-18T14:20Z
8,cpe:2.3:a:akeneo:product_information_management:1.5.7:*:*:*:community:*:*:*,Akeneo Product Information Management (PIM) 1.5.7 Community Edition,['CVE-2017-1000009'],2022-03-18T14:20Z
9,cpe:2.3:a:akeneo:product_information_management:1.5.7:*:*:*:enterprise:*:*:*,Akeneo Product Information Management (PIM) 1.5.7 Enterprise Edition,['CVE-2017-1000009'],2022-03-18T14:20Z
