,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:o:axis:axis_os_2020:9.80.3:*:*:*:lts:*:*:*,AXIS OS 2020 9.80.3 LTS Edition,"['CVE-2021-31986', 'CVE-2021-31987', 'CVE-2021-31988']",2022-03-19T04:49Z
1,cpe:2.3:o:axis:axis_os_2020:9.80.3.1:*:*:*:lts:*:*:*,AXIS OS 2020 9.80.3.1 LTS Edition,"['CVE-2021-31986', 'CVE-2021-31987', 'CVE-2021-31988']",2022-03-19T04:49Z
2,cpe:2.3:o:axis:axis_os_2020:9.80.3.2:*:*:*:lts:*:*:*,AXIS OS 2020 9.80.3.2 LTS Edition,"['CVE-2021-31986', 'CVE-2021-31987', 'CVE-2021-31988']",2022-03-19T04:49Z
3,cpe:2.3:o:axis:axis_os_2020:9.80.3.3:*:*:*:lts:*:*:*,AXIS OS 2020 9.80.3.3 LTS Edition,"['CVE-2021-31986', 'CVE-2021-31987', 'CVE-2021-31988']",2022-03-19T04:49Z
4,cpe:2.3:o:axis:axis_os_2020:9.80.3.4:*:*:*:lts:*:*:*,AXIS OS 2020 9.80.3.4 LTS Edition,"['CVE-2021-31986', 'CVE-2021-31987', 'CVE-2021-31988']",2022-03-19T04:49Z
5,cpe:2.3:o:axis:axis_os_2020:9.80.3.5:*:*:*:lts:*:*:*,AXIS OS 2020 9.80.3.5 LTS Edition,[''],2022-03-19T04:49Z
6,cpe:2.3:o:axis:axis_os_2020:9.80.3.6:*:*:*:lts:*:*:*,AXIS OS 2020 9.80.3.6 LTS Edition,[''],2022-03-19T04:49Z
7,cpe:2.3:o:axis:c1004-e_firmware:1.81.040.1:*:*:*:*:*:*:*,Axis Communications C1004-E Firmware 1.81.040.1,[''],2022-03-19T04:49Z
8,cpe:2.3:o:axis:c2005_firmware:1.81.040.1:*:*:*:*:*:*:*,Axis Communications C2005 Firmware 1.81.040.1,[''],2022-03-19T04:49Z
9,cpe:2.3:o:axis:c3003-e_firmware:1.81.040.1:*:*:*:*:*:*:*,Axis Communications C3003-E Firmware 1.81.040.1,[''],2022-03-19T04:49Z
